Orchestration architecture,Orchestration algorithm,Edge devices count,Total tasks execution delay (s),Average execution delay (s),Total tasks waiting time (s),Average waiting time (s),Number of generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average CPU usage (%),Average CPU usage (Cloud) (%),Average CPU usage (Edge) (%),Average CPU usage (Mist) (%),Energy consumption of computing nodes (Wh),Average energy consumption (Wh/Computing node),Cloud energy consumption (Wh),Average Cloud energy consumption (Wh/Data center),Edge energy consumption (Wh),Average Edge energy consumption (Wh/Data center),Mist energy consumption (Wh),Average Mist energy consumption (Wh/Device),WAN energy consumption (Wh), MAN energy consumption (Wh), LAN energy consumption (Wh),WiFi energy consumption (Wh), LTE energy consumption (Wh), Ethernet energy consumption (Wh),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
EDGE_AND_CLOUD,RG,100,48.4031,1.3829,0,0,35,35,0,0,0,0,0,0,0,28,28,7,7,1.3480000000000003E-5,3.264571428571429E-5,1.3480000000000003E-5,0.0011292499999999998,0.0,0.0,525.8241758241757,0.006,0,0.0368,0.0051,107.1808,1.0306,0,0,96.9523,32.3174,10.2285,0.1023,0,0,0,0,0,0,0,8.0437,98.722,-1.0,[98.66093035151583- 97.71087089822358- 97.99187456803503- 98.78136011992781- 98.68769278071852- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.78136200716845- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.62626262626263- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446- 98.81944444444446],[]
